Etime	Time	CO2 (µmol/mol)
131	2021-06-01 12:07:17	-0.06
132	2021-06-01 12:07:18	0.04
133	2021-06-01 12:07:19	0.01
134	2021-06-01 12:07:20	0.14
135	2021-06-01 12:07:21	0.13
136	2021-06-01 12:07:22	-0.02
137	2021-06-01 12:07:23	-0.26
138	2021-06-01 12:07:24	5.96
139	2021-06-01 12:07:25	20.23
140	2021-06-01 12:07:26	20.61
141	2021-06-01 12:07:27	19.76
142	2021-06-01 12:07:28	13.22
143	2021-06-01 12:07:29	-1.05
144	2021-06-01 12:07:30	-1.38
145	2021-06-01 12:07:31	-0.15
146	2021-06-01 12:07:32	0.21
147	2021-06-01 12:07:33	0.25
148	2021-06-01 12:07:34	0.18
149	2021-06-01 12:07:35	0.21
150	2021-06-01 12:07:36	0.21
151	2021-06-01 12:07:37	0.25
--------------------------------------------------------------
A12C
--------------------------------------------------------------
152	2021-06-01 12:07:38	0.3
153	2021-06-01 12:07:39	0.25
154	2021-06-01 12:07:40	0.16
155	2021-06-01 12:07:41	0.25
156	2021-06-01 12:07:42	0.19
157	2021-06-01 12:07:43	0.15
158	2021-06-01 12:07:44	0.19
159	2021-06-01 12:07:45	0.17
160	2021-06-01 12:07:46	0.15
161	2021-06-01 12:07:47	0.07
162	2021-06-01 12:07:48	0.03
163	2021-06-01 12:07:49	0.07
164	2021-06-01 12:07:50	0.1
165	2021-06-01 12:07:51	0.11
166	2021-06-01 12:07:52	0.21
167	2021-06-01 12:07:53	0.14
168	2021-06-01 12:07:54	0.03
169	2021-06-01 12:07:55	0.07
170	2021-06-01 12:07:56	0.06
171	2021-06-01 12:07:57	0.08
172	2021-06-01 12:07:58	0.14
173	2021-06-01 12:07:59	0.09
174	2021-06-01 12:08:00	-0.24
175	2021-06-01 12:08:01	13.81
176	2021-06-01 12:08:02	34.09
177	2021-06-01 12:08:03	33.23
178	2021-06-01 12:08:04	31.86
179	2021-06-01 12:08:05	17.42
180	2021-06-01 12:08:06	-2.86
181	2021-06-01 12:08:07	-3.2
182	2021-06-01 12:08:08	-0.77
183	2021-06-01 12:08:09	0.18
184	2021-06-01 12:08:10	0.45
185	2021-06-01 12:08:11	0.46
186	2021-06-01 12:08:12	0.49
187	2021-06-01 12:08:13	0.46
188	2021-06-01 12:08:14	0.39
189	2021-06-01 12:08:15	0.37
190	2021-06-01 12:08:16	0.28
191	2021-06-01 12:08:17	0.24
192	2021-06-01 12:08:18	0.18
193	2021-06-01 12:08:19	0.15
194	2021-06-01 12:08:20	0.12
195	2021-06-01 12:08:21	0.06
196	2021-06-01 12:08:22	0.13
197	2021-06-01 12:08:23	0.19
198	2021-06-01 12:08:24	0.2
199	2021-06-01 12:08:25	0.21
200	2021-06-01 12:08:26	0.16
201	2021-06-01 12:08:27	-0.29
202	2021-06-01 12:08:28	0.63
203	2021-06-01 12:08:29	19.73
204	2021-06-01 12:08:30	27.11
205	2021-06-01 12:08:31	25.47
206	2021-06-01 12:08:32	24.13
207	2021-06-01 12:08:33	4.97
208	2021-06-01 12:08:34	-2.32
209	2021-06-01 12:08:35	-0.51
210	2021-06-01 12:08:37	0.42
211	2021-06-01 12:08:38	0.34
212	2021-06-01 12:08:39	0.31
213	2021-06-01 12:08:40	0.26
214	2021-06-01 12:08:41	0.26
215	2021-06-01 12:08:42	0.2
216	2021-06-01 12:08:43	0.24
217	2021-06-01 12:08:44	0.28
218	2021-06-01 12:08:45	0.26
219	2021-06-01 12:08:46	0.29
220	2021-06-01 12:08:47	0.25
221	2021-06-01 12:08:48	0.17
222	2021-06-01 12:08:49	0.13
223	2021-06-01 12:08:50	0.09
224	2021-06-01 12:08:51	0.2
225	2021-06-01 12:08:52	0.15
226	2021-06-01 12:08:53	0.1
227	2021-06-01 12:08:54	0.07
228	2021-06-01 12:08:55	0.02
229	2021-06-01 12:08:56	0.02
230	2021-06-01 12:08:57	-0.32
231	2021-06-01 12:08:58	14.77
232	2021-06-01 12:08:59	28.56
233	2021-06-01 12:09:00	27.52
234	2021-06-01 12:09:01	26.69
235	2021-06-01 12:09:02	11.33
236	2021-06-01 12:09:03	-2.49
237	2021-06-01 12:09:04	-1.44
238	2021-06-01 12:09:05	-0.17
239	2021-06-01 12:09:06	0.13
240	2021-06-01 12:09:07	0.26
241	2021-06-01 12:09:08	0.29
242	2021-06-01 12:09:09	0.28
243	2021-06-01 12:09:10	0.22
244	2021-06-01 12:09:11	0.26
245	2021-06-01 12:09:12	0.31
246	2021-06-01 12:09:13	0.23
247	2021-06-01 12:09:14	0.21
248	2021-06-01 12:09:15	0.18
249	2021-06-01 12:09:16	0.12
250	2021-06-01 12:09:17	0.12
251	2021-06-01 12:09:18	0.13
252	2021-06-01 12:09:19	0.15
253	2021-06-01 12:09:20	0.1
254	2021-06-01 12:09:21	0.13
255	2021-06-01 12:09:22	0.12
256	2021-06-01 12:09:23	0.02
257	2021-06-01 12:09:24	0.18
258	2021-06-01 12:09:25	-0.23
259	2021-06-01 12:09:26	4.54
260	2021-06-01 12:09:27	21.89
261	2021-06-01 12:09:28	24.2
262	2021-06-01 12:09:29	23.07
263	2021-06-01 12:09:30	17.74
264	2021-06-01 12:09:31	0.42
265	2021-06-01 12:09:32	-1.99
266	2021-06-01 12:09:33	-0.47
267	2021-06-01 12:09:34	-0.06
268	2021-06-01 12:09:35	0.18
269	2021-06-01 12:09:36	0.17
270	2021-06-01 12:09:37	0.17
271	2021-06-01 12:09:38	0.11
272	2021-06-01 12:09:39	0.19
273	2021-06-01 12:09:40	0.22
274	2021-06-01 12:09:41	0.19
275	2021-06-01 12:09:42	0.24
276	2021-06-01 12:09:43	0.21
277	2021-06-01 12:09:44	0.23
278	2021-06-01 12:09:45	0.17
279	2021-06-01 12:09:46	0.12
280	2021-06-01 12:09:47	0.14
281	2021-06-01 12:09:48	0.03
282	2021-06-01 12:09:49	0.11
283	2021-06-01 12:09:50	0.06
284	2021-06-01 12:09:51	-0.08
285	2021-06-01 12:09:52	0.82
286	2021-06-01 12:09:53	19.05
287	2021-06-01 12:09:54	32.38
288	2021-06-01 12:09:55	31.83
289	2021-06-01 12:09:56	30.2
290	2021-06-01 12:09:57	22.55
291	2021-06-01 12:09:58	-0.17
292	2021-06-01 12:09:59	-2.67
293	2021-06-01 12:10:00	-0.66
294	2021-06-01 12:10:01	0.15
295	2021-06-01 12:10:02	0.31
296	2021-06-01 12:10:03	0.26
297	2021-06-01 12:10:04	0.26
298	2021-06-01 12:10:05	0.17
299	2021-06-01 12:10:06	0.14
300	2021-06-01 12:10:07	0.19
301	2021-06-01 12:10:08	0.15
302	2021-06-01 12:10:09	0.16
303	2021-06-01 12:10:10	0.14
304	2021-06-01 12:10:11	0.15
--------------------------------------------------------------
P12C
--------------------------------------------------------------
305	2021-06-01 12:10:12	0.12
306	2021-06-01 12:10:13	0.16
307	2021-06-01 12:10:14	0.19
308	2021-06-01 12:10:15	0.13
309	2021-06-01 12:10:16	0.09
310	2021-06-01 12:10:17	0.04
311	2021-06-01 12:10:18	0.13
312	2021-06-01 12:10:19	0.09
313	2021-06-01 12:10:20	-0.04
314	2021-06-01 12:10:21	0.04
315	2021-06-01 12:10:22	-0.03
316	2021-06-01 12:10:23	0
317	2021-06-01 12:10:24	0.11
318	2021-06-01 12:10:25	0.11
319	2021-06-01 12:10:26	0.18
320	2021-06-01 12:10:27	0.16
321	2021-06-01 12:10:28	0.18
322	2021-06-01 12:10:29	0.17
323	2021-06-01 12:10:30	0.06
324	2021-06-01 12:10:31	0.03
325	2021-06-01 12:10:32	-0.01
326	2021-06-01 12:10:33	1.49
327	2021-06-01 12:10:34	10.68
328	2021-06-01 12:10:35	19.74
329	2021-06-01 12:10:36	19.62
330	2021-06-01 12:10:37	17.32
331	2021-06-01 12:10:38	7.94
332	2021-06-01 12:10:39	1.84
333	2021-06-01 12:10:40	-1.54
334	2021-06-01 12:10:41	-0.51
335	2021-06-01 12:10:42	0.07
336	2021-06-01 12:10:43	0.1
337	2021-06-01 12:10:44	0.14
338	2021-06-01 12:10:45	0.11
339	2021-06-01 12:10:46	0.16
340	2021-06-01 12:10:47	0.15
341	2021-06-01 12:10:48	0.2
342	2021-06-01 12:10:49	0.18
343	2021-06-01 12:10:50	0.11
344	2021-06-01 12:10:51	0.12
345	2021-06-01 12:10:52	0
346	2021-06-01 12:10:53	0
347	2021-06-01 12:10:54	0.02
348	2021-06-01 12:10:55	0
349	2021-06-01 12:10:56	0.08
350	2021-06-01 12:10:57	0.03
351	2021-06-01 12:10:58	-0.07
352	2021-06-01 12:10:59	3.38
353	2021-06-01 12:11:00	18.26
354	2021-06-01 12:11:01	19.9
355	2021-06-01 12:11:02	18.53
356	2021-06-01 12:11:03	18.14
357	2021-06-01 12:11:04	5.52
358	2021-06-01 12:11:05	-2.28
359	2021-06-01 12:11:06	-0.96
360	2021-06-01 12:11:07	-0.06
361	2021-06-01 12:11:08	0.1
362	2021-06-01 12:11:09	0.15
363	2021-06-01 12:11:10	0.1
364	2021-06-01 12:11:11	0.09
365	2021-06-01 12:11:12	0.12
366	2021-06-01 12:11:13	0.11
367	2021-06-01 12:11:14	0.08
368	2021-06-01 12:11:15	0.06
369	2021-06-01 12:11:16	0.19
370	2021-06-01 12:11:17	0.23
371	2021-06-01 12:11:18	0.27
372	2021-06-01 12:11:19	0.27
373	2021-06-01 12:11:20	0.14
374	2021-06-01 12:11:21	0.06
375	2021-06-01 12:11:22	0.09
376	2021-06-01 12:11:23	0.08
377	2021-06-01 12:11:24	-0.03
378	2021-06-01 12:11:25	1.26
379	2021-06-01 12:11:26	13.17
380	2021-06-01 12:11:27	17.23
381	2021-06-01 12:11:28	16.04
382	2021-06-01 12:11:29	14.26
383	2021-06-01 12:11:30	2.19
384	2021-06-01 12:11:31	-1.86
385	2021-06-01 12:11:32	-0.53
386	2021-06-01 12:11:33	0.02
387	2021-06-01 12:11:34	0.13
388	2021-06-01 12:11:35	0.28
389	2021-06-01 12:11:36	0.28
390	2021-06-01 12:11:37	0.2
391	2021-06-01 12:11:38	0.23
392	2021-06-01 12:11:39	0.15
393	2021-06-01 12:11:40	0.11
394	2021-06-01 12:11:41	0.23
395	2021-06-01 12:11:42	0.23
396	2021-06-01 12:11:44	0.13
397	2021-06-01 12:11:45	0.18
398	2021-06-01 12:11:46	0.08
399	2021-06-01 12:11:47	0.08
400	2021-06-01 12:11:48	0.12
401	2021-06-01 12:11:48	0.12
402	2021-06-01 12:11:50	8.37
403	2021-06-01 12:11:51	16.41
404	2021-06-01 12:11:52	15.71
405	2021-06-01 12:11:53	14.66
406	2021-06-01 12:11:54	6.42
407	2021-06-01 12:11:55	-1.53
408	2021-06-01 12:11:56	-0.86
409	2021-06-01 12:11:57	-0.05
410	2021-06-01 12:11:58	0.14
411	2021-06-01 12:11:59	0.05
412	2021-06-01 12:12:00	0.17
413	2021-06-01 12:12:01	0.16
414	2021-06-01 12:12:02	0.19
415	2021-06-01 12:12:03	0.17
416	2021-06-01 12:12:04	0.1
417	2021-06-01 12:12:05	0.04
418	2021-06-01 12:12:06	0.1
419	2021-06-01 12:12:07	0.11
420	2021-06-01 12:12:08	0.13
421	2021-06-01 12:12:09	0.23
422	2021-06-01 12:12:10	0.2
423	2021-06-01 12:12:11	0.21
424	2021-06-01 12:12:12	0.13
425	2021-06-01 12:12:13	0.19
426	2021-06-01 12:12:14	0.07
427	2021-06-01 12:12:15	5.85
428	2021-06-01 12:12:16	14.41
429	2021-06-01 12:12:17	13.84
430	2021-06-01 12:12:18	13.21
431	2021-06-01 12:12:19	7.29
432	2021-06-01 12:12:20	-1.28
433	2021-06-01 12:12:21	-0.79
434	2021-06-01 12:12:22	-0.02
435	2021-06-01 12:12:23	0.12
436	2021-06-01 12:12:24	0.22
437	2021-06-01 12:12:25	0.24
438	2021-06-01 12:12:26	0.36
439	2021-06-01 12:12:27	0.36
440	2021-06-01 12:12:28	0.27
441	2021-06-01 12:12:29	0.23
442	2021-06-01 12:12:30	0.2
443	2021-06-01 12:12:31	0.17
444	2021-06-01 12:12:32	0.14
445	2021-06-01 12:12:33	0.25
446	2021-06-01 12:12:34	0.08
447	2021-06-01 12:12:35	0.14
448	2021-06-01 12:12:36	0.23
449	2021-06-01 12:12:37	0.16
450	2021-06-01 12:12:38	0.27
451	2021-06-01 12:12:39	0.18
452	2021-06-01 12:12:40	0.22
453	2021-06-01 12:12:41	0.27
454	2021-06-01 12:12:42	0.19
455	2021-06-01 12:12:43	0.24
456	2021-06-01 12:12:44	0.11
457	2021-06-01 12:12:45	0.02
458	2021-06-01 12:12:46	0.17
459	2021-06-01 12:12:47	0.08
460	2021-06-01 12:12:48	0.19
461	2021-06-01 12:12:49	0.21
462	2021-06-01 12:12:50	0.14
463	2021-06-01 12:12:51	0.12
464	2021-06-01 12:12:52	0.13
465	2021-06-01 12:12:53	0.16
466	2021-06-01 12:12:54	0.19
467	2021-06-01 12:12:55	0.16
468	2021-06-01 12:12:56	0.23
469	2021-06-01 12:12:57	0.26
470	2021-06-01 12:12:58	0.22
471	2021-06-01 12:12:59	0.15
472	2021-06-01 12:13:00	0.05
473	2021-06-01 12:13:01	-0.02
474	2021-06-01 12:13:02	0.01
475	2021-06-01 12:13:03	0.08
476	2021-06-01 12:13:04	0.12
477	2021-06-01 12:13:05	0.17
478	2021-06-01 12:13:06	0.2
479	2021-06-01 12:13:07	0.15
480	2021-06-01 12:13:08	0.13
481	2021-06-01 12:13:09	0.09
482	2021-06-01 12:13:10	0.03
--------------------------------------------------------------
500check
--------------------------------------------------------------
483	2021-06-01 12:13:11	0.13
484	2021-06-01 12:13:12	0.13
485	2021-06-01 12:13:13	0.15
486	2021-06-01 12:13:14	0.15
487	2021-06-01 12:13:15	0.08
488	2021-06-01 12:13:16	0.03
489	2021-06-01 12:13:17	-0.01
490	2021-06-01 12:13:18	0.04
491	2021-06-01 12:13:19	0.15
492	2021-06-01 12:13:20	0.18
493	2021-06-01 12:13:21	0.24
494	2021-06-01 12:13:22	0.17
495	2021-06-01 12:13:23	0.13
496	2021-06-01 12:13:24	0.12
497	2021-06-01 12:13:25	0.19
498	2021-06-01 12:13:26	0.24
499	2021-06-01 12:13:27	0.19
500	2021-06-01 12:13:28	0.24
501	2021-06-01 12:13:29	0.14
502	2021-06-01 12:13:30	0.08
503	2021-06-01 12:13:31	0.09
504	2021-06-01 12:13:32	0.07
505	2021-06-01 12:13:33	0.13
506	2021-06-01 12:13:34	0.18
507	2021-06-01 12:13:35	0.09
508	2021-06-01 12:13:36	0.01
509	2021-06-01 12:13:37	0.44
510	2021-06-01 12:13:38	5.84
511	2021-06-01 12:13:39	12.41
512	2021-06-01 12:13:40	12.65
513	2021-06-01 12:13:41	11.66
514	2021-06-01 12:13:42	6.09
515	2021-06-01 12:13:43	-0.4
516	2021-06-01 12:13:44	-0.65
517	2021-06-01 12:13:45	-0.09
518	2021-06-01 12:13:46	0.07
519	2021-06-01 12:13:47	0.07
520	2021-06-01 12:13:48	0.16
521	2021-06-01 12:13:49	0.04
522	2021-06-01 12:13:50	0.06
523	2021-06-01 12:13:51	0.04
524	2021-06-01 12:13:52	0.06
525	2021-06-01 12:13:53	0.24
526	2021-06-01 12:13:54	0.26
527	2021-06-01 12:13:55	0.27
528	2021-06-01 12:13:56	0.2
529	2021-06-01 12:13:57	0.1
530	2021-06-01 12:13:58	0.05
531	2021-06-01 12:13:59	0.05
532	2021-06-01 12:14:00	0.08
533	2021-06-01 12:14:01	0.02
534	2021-06-01 12:14:02	0.03
535	2021-06-01 12:14:03	0.08
536	2021-06-01 12:14:04	0.17
537	2021-06-01 12:14:05	0.26
538	2021-06-01 12:14:06	0.31
539	2021-06-01 12:14:07	0.22
540	2021-06-01 12:14:08	0.16
541	2021-06-01 12:14:09	0.19
542	2021-06-01 12:14:10	0.12
543	2021-06-01 12:14:11	0.11
544	2021-06-01 12:14:12	0.15
545	2021-06-01 12:14:13	0.02
546	2021-06-01 12:14:14	0.03
547	2021-06-01 12:14:15	0.12
548	2021-06-01 12:14:16	0.09
549	2021-06-01 12:14:17	0.19
550	2021-06-01 12:14:18	0.2
551	2021-06-01 12:14:19	0.18
552	2021-06-01 12:14:20	0.12
553	2021-06-01 12:14:21	0.07
554	2021-06-01 12:14:22	0.08
555	2021-06-01 12:14:23	0.13
556	2021-06-01 12:14:24	0.13
557	2021-06-01 12:14:25	0.22
558	2021-06-01 12:14:26	0.21
559	2021-06-01 12:14:27	0.17
560	2021-06-01 12:14:28	0.14
561	2021-06-01 12:14:29	0.15
562	2021-06-01 12:14:30	0.16
563	2021-06-01 12:14:31	0.15
564	2021-06-01 12:14:32	0.12
565	2021-06-01 12:14:33	-0.03
566	2021-06-01 12:14:34	-0.05
567	2021-06-01 12:14:35	-0.06
568	2021-06-01 12:14:36	0.02
569	2021-06-01 12:14:37	0.07
570	2021-06-01 12:14:38	0.05
571	2021-06-01 12:14:40	0.09
572	2021-06-01 12:14:41	0.03
573	2021-06-01 12:14:42	0.13
574	2021-06-01 12:14:43	0.16
575	2021-06-01 12:14:44	0.22
576	2021-06-01 12:14:45	0.17
577	2021-06-01 12:14:46	0.18
578	2021-06-01 12:14:47	0.24
579	2021-06-01 12:14:48	0.1
580	2021-06-01 12:14:49	0.12
581	2021-06-01 12:14:50	0.14
582	2021-06-01 12:14:51	0.03
583	2021-06-01 12:14:52	0.04
584	2021-06-01 12:14:53	0.08
585	2021-06-01 12:14:54	0.08
586	2021-06-01 12:14:55	0.03
587	2021-06-01 12:14:56	0.09
588	2021-06-01 12:14:57	0.04
589	2021-06-01 12:14:58	0.04
590	2021-06-01 12:14:59	0.16
591	2021-06-01 12:15:00	0.13
592	2021-06-01 12:15:01	0.1
593	2021-06-01 12:15:02	0.01
594	2021-06-01 12:15:03	-0.06
595	2021-06-01 12:15:04	-0.02
596	2021-06-01 12:15:05	-0.04
597	2021-06-01 12:15:06	0.08
598	2021-06-01 12:15:07	0
599	2021-06-01 12:15:08	0.06
600	2021-06-01 12:15:09	0.07
601	2021-06-01 12:15:10	0.08
602	2021-06-01 12:15:11	0.09
603	2021-06-01 12:15:12	0.02
604	2021-06-01 12:15:13	0.1
605	2021-06-01 12:15:14	0.07
606	2021-06-01 12:15:15	0.08
607	2021-06-01 12:15:16	0.17
608	2021-06-01 12:15:17	0.11
609	2021-06-01 12:15:18	0.14
610	2021-06-01 12:15:19	0.17
611	2021-06-01 12:15:20	0.17
612	2021-06-01 12:15:21	0.1
613	2021-06-01 12:15:22	0.14
614	2021-06-01 12:15:23	0.15
615	2021-06-01 12:15:24	0.21
616	2021-06-01 12:15:25	0.32
617	2021-06-01 12:15:26	0.3
618	2021-06-01 12:15:27	0.28
619	2021-06-01 12:15:28	0.15
620	2021-06-01 12:15:29	0.06
621	2021-06-01 12:15:30	0.06
622	2021-06-01 12:15:31	0.1
623	2021-06-01 12:15:32	0.16
624	2021-06-01 12:15:33	0.18
625	2021-06-01 12:15:34	0.18
626	2021-06-01 12:15:35	0.07
627	2021-06-01 12:15:36	0.06
628	2021-06-01 12:15:37	0.06
629	2021-06-01 12:15:38	0.06
630	2021-06-01 12:15:39	0.24
631	2021-06-01 12:15:40	0.36
632	2021-06-01 12:15:41	0.31
633	2021-06-01 12:15:42	0.37
634	2021-06-01 12:15:43	0.36
635	2021-06-01 12:15:44	0.22
636	2021-06-01 12:15:45	0.21
637	2021-06-01 12:15:46	0.15
638	2021-06-01 12:15:47	0.11
639	2021-06-01 12:15:48	0.11
640	2021-06-01 12:15:49	0.05
641	2021-06-01 12:15:50	0.15
642	2021-06-01 12:15:51	0.06
643	2021-06-01 12:15:52	0.1
644	2021-06-01 12:15:53	0.13
645	2021-06-01 12:15:54	0.04
646	2021-06-01 12:15:55	0.09
647	2021-06-01 12:15:56	0.17
648	2021-06-01 12:15:57	0.15
649	2021-06-01 12:15:58	0.13
650	2021-06-01 12:15:59	0.2
651	2021-06-01 12:16:00	0.08
652	2021-06-01 12:16:01	0
653	2021-06-01 12:16:02	0.07
654	2021-06-01 12:16:03	0
655	2021-06-01 12:16:04	0.08
656	2021-06-01 12:16:05	0.17
657	2021-06-01 12:16:06	0.1
658	2021-06-01 12:16:07	0.14
659	2021-06-01 12:16:08	0.19
660	2021-06-01 12:16:09	0.17
661	2021-06-01 12:16:10	0.16
662	2021-06-01 12:16:11	0.16
663	2021-06-01 12:16:12	0.12
664	2021-06-01 12:16:13	0.14
665	2021-06-01 12:16:14	0.25
666	2021-06-01 12:16:15	0.25
667	2021-06-01 12:16:16	0.26
668	2021-06-01 12:16:17	0.33
669	2021-06-01 12:16:18	0.2
670	2021-06-01 12:16:19	0.21
671	2021-06-01 12:16:20	0.18
672	2021-06-01 12:16:21	0.12
673	2021-06-01 12:16:22	0.2
674	2021-06-01 12:16:23	0.21
675	2021-06-01 12:16:24	0.17
676	2021-06-01 12:16:25	0.11
677	2021-06-01 12:16:26	0.12
678	2021-06-01 12:16:27	0.07
679	2021-06-01 12:16:28	0.1
680	2021-06-01 12:16:29	0.09
681	2021-06-01 12:16:30	0.15
682	2021-06-01 12:16:31	0.15
683	2021-06-01 12:16:32	0.19
684	2021-06-01 12:16:33	0.22
685	2021-06-01 12:16:34	0.22
686	2021-06-01 12:16:35	0.25
687	2021-06-01 12:16:36	0.21
688	2021-06-01 12:16:37	0.25
689	2021-06-01 12:16:38	0.13
690	2021-06-01 12:16:39	0.1
691	2021-06-01 12:16:40	0.12
692	2021-06-01 12:16:41	0.1
693	2021-06-01 12:16:42	0.12
694	2021-06-01 12:16:43	0.19
695	2021-06-01 12:16:44	0.14
696	2021-06-01 12:16:45	0.12
697	2021-06-01 12:16:46	0.18
698	2021-06-01 12:16:47	0.02
699	2021-06-01 12:16:48	0.07
700	2021-06-01 12:16:49	0.08
701	2021-06-01 12:16:50	0.11
702	2021-06-01 12:16:51	0.07
703	2021-06-01 12:16:52	0.19
704	2021-06-01 12:16:53	0.23
705	2021-06-01 12:16:54	0.29
706	2021-06-01 12:16:55	0.21
707	2021-06-01 12:16:56	0.08
708	2021-06-01 12:16:57	0.15
709	2021-06-01 12:16:58	0.11
710	2021-06-01 12:16:59	0.12
711	2021-06-01 12:17:00	0.08
712	2021-06-01 12:17:01	0
713	2021-06-01 12:17:02	-0.03
714	2021-06-01 12:17:03	-0.01
715	2021-06-01 12:17:04	0.07
716	2021-06-01 12:17:05	0.15
717	2021-06-01 12:17:06	0.2
718	2021-06-01 12:17:07	0.21
719	2021-06-01 12:17:08	0.18
720	2021-06-01 12:17:09	0.19
721	2021-06-01 12:17:10	0.2
722	2021-06-01 12:17:11	0.19
723	2021-06-01 12:17:12	0.2
724	2021-06-01 12:17:13	0.24
