Etime	Time	CO2 (µmol/mol)
1064	2021-06-01 13:26:04	60.58
1065	2021-06-01 13:26:05	61.84
1066	2021-06-01 13:26:06	15.83
1067	2021-06-01 13:26:07	-7.15
1068	2021-06-01 13:26:08	-2.18
1069	2021-06-01 13:26:09	0.01
1070	2021-06-01 13:26:10	0.39
--------------------------------------------------------------
UC30C
--------------------------------------------------------------
1071	2021-06-01 13:26:11	0.48
1072	2021-06-01 13:26:12	0.49
1073	2021-06-01 13:26:13	0.49
1074	2021-06-01 13:26:14	0.47
1075	2021-06-01 13:26:15	0.45
1076	2021-06-01 13:26:16	0.39
1077	2021-06-01 13:26:17	0.35
1078	2021-06-01 13:26:18	0.4
1079	2021-06-01 13:26:19	0.36
1080	2021-06-01 13:26:20	0.36
1081	2021-06-01 13:26:21	0.28
1082	2021-06-01 13:26:22	0.16
--------------------------------------------------------------
check5000
--------------------------------------------------------------
1083	2021-06-01 13:26:23	0.18
1084	2021-06-01 13:26:24	0.17
1085	2021-06-01 13:26:25	0.19
1086	2021-06-01 13:26:26	0.23
1087	2021-06-01 13:26:27	0.17
1088	2021-06-01 13:26:28	0.15
1089	2021-06-01 13:26:29	0.07
1090	2021-06-01 13:26:30	0.16
1091	2021-06-01 13:26:31	0.18
1092	2021-06-01 13:26:32	0.28
1093	2021-06-01 13:26:33	0.41
1094	2021-06-01 13:26:34	0.34
1095	2021-06-01 13:26:35	0.33
1096	2021-06-01 13:26:36	0.21
1097	2021-06-01 13:26:37	0.2
1098	2021-06-01 13:26:38	0.23
1099	2021-06-01 13:26:39	0.21
1100	2021-06-01 13:26:40	0.4
1101	2021-06-01 13:26:41	0.35
1102	2021-06-01 13:26:42	0.29
1103	2021-06-01 13:26:43	0.23
1104	2021-06-01 13:26:44	-1.13
1105	2021-06-01 13:26:45	40.18
1106	2021-06-01 13:26:46	70.27
1107	2021-06-01 13:26:47	66.88
1108	2021-06-01 13:26:48	65.71
1109	2021-06-01 13:26:49	23.75
1110	2021-06-01 13:26:50	-6.42
1111	2021-06-01 13:26:51	-2.87
1112	2021-06-01 13:26:52	-0.26
1113	2021-06-01 13:26:53	0.38
1114	2021-06-01 13:26:54	0.54
1115	2021-06-01 13:26:55	0.5
1116	2021-06-01 13:26:56	0.4
--------------------------------------------------------------
UC30c
--------------------------------------------------------------
1117	2021-06-01 13:26:57	0.48
1118	2021-06-01 13:26:58	0.43
1119	2021-06-01 13:26:59	0.36
1120	2021-06-01 13:27:00	0.4
1121	2021-06-01 13:27:01	0.3
1122	2021-06-01 13:27:02	0.37
1123	2021-06-01 13:27:03	0.31
1124	2021-06-01 13:27:04	0.32
1125	2021-06-01 13:27:05	0.33
1126	2021-06-01 13:27:06	0.29
1127	2021-06-01 13:27:07	0.28
1128	2021-06-01 13:27:08	0.23
1129	2021-06-01 13:27:09	0.24
1130	2021-06-01 13:27:10	0.26
1131	2021-06-01 13:27:11	0.23
1132	2021-06-01 13:27:12	0.37
1133	2021-06-01 13:27:13	0.38
1134	2021-06-01 13:27:14	0.37
1135	2021-06-01 13:27:15	0.5
1136	2021-06-01 13:27:16	0.41
1137	2021-06-01 13:27:17	0.38
1138	2021-06-01 13:27:18	0.35
1139	2021-06-01 13:27:19	0.2
1140	2021-06-01 13:27:21	0.16
1141	2021-06-01 13:27:22	0.15
1142	2021-06-01 13:27:22	0.15
1143	2021-06-01 13:27:23	-0.79
1144	2021-06-01 13:27:25	52.47
1145	2021-06-01 13:27:26	61.89
1146	2021-06-01 13:27:27	58.83
1147	2021-06-01 13:27:28	50.15
1148	2021-06-01 13:27:29	4.48
1149	2021-06-01 13:27:30	-5.04
1150	2021-06-01 13:27:31	-1.34
1151	2021-06-01 13:27:32	0.15
1152	2021-06-01 13:27:33	0.45
1153	2021-06-01 13:27:34	0.53
1154	2021-06-01 13:27:35	0.44
1155	2021-06-01 13:27:36	0.35
1156	2021-06-01 13:27:37	0.4
1157	2021-06-01 13:27:38	0.39
1158	2021-06-01 13:27:39	0.32
1159	2021-06-01 13:27:40	0.36
1160	2021-06-01 13:27:41	0.39
1161	2021-06-01 13:27:42	0.37
1162	2021-06-01 13:27:43	0.43
1163	2021-06-01 13:27:44	0.37
1164	2021-06-01 13:27:45	0.27
1165	2021-06-01 13:27:46	-0.47
1166	2021-06-01 13:27:47	0.41
1167	2021-06-01 13:27:48	34.89
1168	2021-06-01 13:27:49	71.27
1169	2021-06-01 13:27:50	71.4
1170	2021-06-01 13:27:51	68.08
1171	2021-06-01 13:27:52	32.7
1172	2021-06-01 13:27:53	-3.79
1173	2021-06-01 13:27:54	-3.65
1174	2021-06-01 13:27:55	-0.53
1175	2021-06-01 13:27:56	0.48
1176	2021-06-01 13:27:57	0.65
1177	2021-06-01 13:27:58	0.6
1178	2021-06-01 13:27:59	0.65
1179	2021-06-01 13:28:00	0.6
1180	2021-06-01 13:28:01	0.54
1181	2021-06-01 13:28:02	0.51
1182	2021-06-01 13:28:03	0.4
1183	2021-06-01 13:28:04	0.4
1184	2021-06-01 13:28:05	0.37
1185	2021-06-01 13:28:06	0.25
1186	2021-06-01 13:28:07	0.27
1187	2021-06-01 13:28:08	0.25
1188	2021-06-01 13:28:09	0.24
1189	2021-06-01 13:28:10	-1.33
1190	2021-06-01 13:28:11	22.91
1191	2021-06-01 13:28:12	67.8
1192	2021-06-01 13:28:13	66.1
1193	2021-06-01 13:28:14	64.44
1194	2021-06-01 13:28:15	39.49
1195	2021-06-01 13:28:16	-5.56
1196	2021-06-01 13:28:17	-3.91
1197	2021-06-01 13:28:18	-0.49
1198	2021-06-01 13:28:19	0.36
1199	2021-06-01 13:28:20	0.54
1200	2021-06-01 13:28:21	0.65
1201	2021-06-01 13:28:22	0.59
1202	2021-06-01 13:28:23	0.46
1203	2021-06-01 13:28:24	0.46
1204	2021-06-01 13:28:25	0.44
1205	2021-06-01 13:28:26	0.39
1206	2021-06-01 13:28:27	0.43
1207	2021-06-01 13:28:28	0.32
1208	2021-06-01 13:28:29	0.26
1209	2021-06-01 13:28:30	0.36
1210	2021-06-01 13:28:31	-1.04
1211	2021-06-01 13:28:32	22.26
1212	2021-06-01 13:28:33	65.92
1213	2021-06-01 13:28:34	62.81
1214	2021-06-01 13:28:35	61.21
1215	2021-06-01 13:28:36	37.17
1216	2021-06-01 13:28:37	-6.54
1217	2021-06-01 13:28:38	-3.44
1218	2021-06-01 13:28:39	-0.34
1219	2021-06-01 13:28:40	0.56
1220	2021-06-01 13:28:41	0.67
1221	2021-06-01 13:28:42	0.7
1222	2021-06-01 13:28:43	0.6
1223	2021-06-01 13:28:44	0.47
1224	2021-06-01 13:28:45	0.44
1225	2021-06-01 13:28:46	0.32
1226	2021-06-01 13:28:47	0.29
1227	2021-06-01 13:28:48	0.3
1228	2021-06-01 13:28:49	0.33
1229	2021-06-01 13:28:50	0.37
1230	2021-06-01 13:28:51	0.3
1231	2021-06-01 13:28:52	0.15
1232	2021-06-01 13:28:53	1.28
1233	2021-06-01 13:28:54	44.46
1234	2021-06-01 13:28:55	51.7
1235	2021-06-01 13:28:56	48.26
1236	2021-06-01 13:28:57	45.99
1237	2021-06-01 13:28:58	2.54
1238	2021-06-01 13:28:59	-4.72
1239	2021-06-01 13:29:00	-0.95
1240	2021-06-01 13:29:01	0.29
1241	2021-06-01 13:29:02	0.65
1242	2021-06-01 13:29:03	0.63
1243	2021-06-01 13:29:04	0.55
1244	2021-06-01 13:29:05	0.49
1245	2021-06-01 13:29:06	0.43
--------------------------------------------------------------
blank
--------------------------------------------------------------
1246	2021-06-01 13:29:07	0.41
1247	2021-06-01 13:29:08	0.39
1248	2021-06-01 13:29:09	0.37
1249	2021-06-01 13:29:10	0.29
1250	2021-06-01 13:29:11	0.32
1251	2021-06-01 13:29:12	0.3
1252	2021-06-01 13:29:13	0.33
1253	2021-06-01 13:29:14	0.31
1254	2021-06-01 13:29:15	0.27
1255	2021-06-01 13:29:16	0.24
1256	2021-06-01 13:29:17	0.18
1257	2021-06-01 13:29:18	0.23
1258	2021-06-01 13:29:19	0.21
1259	2021-06-01 13:29:20	0.26
1260	2021-06-01 13:29:21	0.28
1261	2021-06-01 13:29:22	0.32
1262	2021-06-01 13:29:23	0.32
1263	2021-06-01 13:29:24	0.29
1264	2021-06-01 13:29:25	0.3
1265	2021-06-01 13:29:26	0.16
1266	2021-06-01 13:29:27	0.21
1267	2021-06-01 13:29:28	0.16
1268	2021-06-01 13:29:29	1.97
1269	2021-06-01 13:29:30	14.31
1270	2021-06-01 13:29:31	16.16
1271	2021-06-01 13:29:32	15.06
1272	2021-06-01 13:29:33	12.81
1273	2021-06-01 13:29:34	0.46
1274	2021-06-01 13:29:35	-1.75
1275	2021-06-01 13:29:36	-0.72
1276	2021-06-01 13:29:37	0.1
1277	2021-06-01 13:29:38	0.36
1278	2021-06-01 13:29:39	0.38
1279	2021-06-01 13:29:40	0.46
1280	2021-06-01 13:29:42	0.39
1281	2021-06-01 13:29:43	0.32
1282	2021-06-01 13:29:44	0.31
1283	2021-06-01 13:29:45	0.25
1284	2021-06-01 13:29:46	0.27
1285	2021-06-01 13:29:47	0.3
1286	2021-06-01 13:29:48	0.27
1287	2021-06-01 13:29:49	0.26
1288	2021-06-01 13:29:50	0.25
1289	2021-06-01 13:29:51	0.83
1290	2021-06-01 13:29:52	10.14
1291	2021-06-01 13:29:53	11.41
1292	2021-06-01 13:29:54	10.61
1293	2021-06-01 13:29:55	9.73
1294	2021-06-01 13:29:56	0.38
1295	2021-06-01 13:29:57	-1.18
1296	2021-06-01 13:29:58	-0.41
1297	2021-06-01 13:29:59	0.11
1298	2021-06-01 13:30:00	0.3
1299	2021-06-01 13:30:01	0.4
1300	2021-06-01 13:30:02	0.37
1301	2021-06-01 13:30:03	0.38
1302	2021-06-01 13:30:04	0.39
