Etime	Time	CO2 (µmol/mol)
133	2021-06-01 12:38:25	15.45
134	2021-06-01 12:38:26	-5.19
135	2021-06-01 12:38:27	-2.27
136	2021-06-01 12:38:28	-0.29
137	2021-06-01 12:38:29	0.24
138	2021-06-01 12:38:30	0.33
139	2021-06-01 12:38:31	0.31
140	2021-06-01 12:38:32	0.29
141	2021-06-01 12:38:33	0.31
142	2021-06-01 12:38:34	0.34
143	2021-06-01 12:38:35	0.33
144	2021-06-01 12:38:36	0.22
145	2021-06-01 12:38:37	0.15
146	2021-06-01 12:38:38	0.13
147	2021-06-01 12:38:39	0.08
148	2021-06-01 12:38:40	0.11
149	2021-06-01 12:38:41	0.18
150	2021-06-01 12:38:42	0.16
151	2021-06-01 12:38:43	0.21
152	2021-06-01 12:38:44	0.3
153	2021-06-01 12:38:45	0.21
154	2021-06-01 12:38:46	0.14
155	2021-06-01 12:38:47	0.11
156	2021-06-01 12:38:48	0.14
157	2021-06-01 12:38:49	0.06
158	2021-06-01 12:38:50	3.15
159	2021-06-01 12:38:51	33.16
160	2021-06-01 12:38:52	41.57
161	2021-06-01 12:38:53	39.46
162	2021-06-01 12:38:54	38.8
163	2021-06-01 12:38:55	21.14
164	2021-06-01 12:38:56	-2.35
165	2021-06-01 12:38:57	-2.11
166	2021-06-01 12:38:58	-0.09
167	2021-06-01 12:38:59	0.44
168	2021-06-01 12:39:00	0.52
169	2021-06-01 12:39:01	0.4
170	2021-06-01 12:39:02	0.28
171	2021-06-01 12:39:03	0.43
172	2021-06-01 12:39:04	0.44
173	2021-06-01 12:39:05	0.48
174	2021-06-01 12:39:06	0.5
175	2021-06-01 12:39:07	0.4
176	2021-06-01 12:39:08	0.28
177	2021-06-01 12:39:09	0.27
178	2021-06-01 12:39:10	0.29
179	2021-06-01 12:39:11	0.22
--------------------------------------------------------------
1000check
--------------------------------------------------------------
180	2021-06-01 12:39:12	0.29
181	2021-06-01 12:39:13	0.12
182	2021-06-01 12:39:14	0.11
183	2021-06-01 12:39:15	0.1
184	2021-06-01 12:39:16	0.12
185	2021-06-01 12:39:17	0.06
186	2021-06-01 12:39:18	0.08
187	2021-06-01 12:39:19	0.03
188	2021-06-01 12:39:20	0.01
189	2021-06-01 12:39:21	0.07
190	2021-06-01 12:39:22	0.09
191	2021-06-01 12:39:23	0.22
192	2021-06-01 12:39:24	0.21
193	2021-06-01 12:39:25	0.18
194	2021-06-01 12:39:26	0.17
195	2021-06-01 12:39:27	0.16
196	2021-06-01 12:39:28	0.15
197	2021-06-01 12:39:29	0.19
198	2021-06-01 12:39:30	0.13
199	2021-06-01 12:39:31	0.11
200	2021-06-01 12:39:32	0.14
201	2021-06-01 12:39:33	0.2
202	2021-06-01 12:39:34	0.18
203	2021-06-01 12:39:35	1.21
204	2021-06-01 12:39:36	11.82
205	2021-06-01 12:39:37	20.06
206	2021-06-01 12:39:38	23.7
207	2021-06-01 12:39:39	21.91
208	2021-06-01 12:39:40	17.35
209	2021-06-01 12:39:41	1.27
210	2021-06-01 12:39:42	-2.35
211	2021-06-01 12:39:43	-0.59
212	2021-06-01 12:39:44	0.19
213	2021-06-01 12:39:45	0.39
214	2021-06-01 12:39:46	0.3
215	2021-06-01 12:39:47	0.28
216	2021-06-01 12:39:48	0.27
217	2021-06-01 12:39:49	0.12
218	2021-06-01 12:39:50	0.23
219	2021-06-01 12:39:51	0.21
220	2021-06-01 12:39:52	0.18
221	2021-06-01 12:39:53	0.21
222	2021-06-01 12:39:54	0.05
223	2021-06-01 12:39:55	0.14
224	2021-06-01 12:39:56	0.13
225	2021-06-01 12:39:57	0.16
226	2021-06-01 12:39:58	0.15
227	2021-06-01 12:39:59	0.04
228	2021-06-01 12:40:00	0.08
229	2021-06-01 12:40:01	0.11
230	2021-06-01 12:40:02	0.18
231	2021-06-01 12:40:03	0.22
232	2021-06-01 12:40:04	0.23
233	2021-06-01 12:40:05	0.19
234	2021-06-01 12:40:06	0.19
235	2021-06-01 12:40:07	0.13
236	2021-06-01 12:40:08	0.19
237	2021-06-01 12:40:09	0.1
238	2021-06-01 12:40:10	0.16
239	2021-06-01 12:40:11	0.21
240	2021-06-01 12:40:12	0.21
241	2021-06-01 12:40:13	0.2
242	2021-06-01 12:40:14	0.13
243	2021-06-01 12:40:15	0.19
244	2021-06-01 12:40:16	0.07
245	2021-06-01 12:40:17	0.12
246	2021-06-01 12:40:18	0.19
247	2021-06-01 12:40:20	0.11
--------------------------------------------------------------
A23C
--------------------------------------------------------------
248	2021-06-01 12:40:21	0.15
249	2021-06-01 12:40:22	0.06
250	2021-06-01 12:40:23	0.1
251	2021-06-01 12:40:24	0.08
252	2021-06-01 12:40:25	0.12
253	2021-06-01 12:40:26	0.18
254	2021-06-01 12:40:27	0.16
255	2021-06-01 12:40:28	0.2
256	2021-06-01 12:40:29	0.17
257	2021-06-01 12:40:30	0.13
258	2021-06-01 12:40:31	0.18
259	2021-06-01 12:40:32	0.19
260	2021-06-01 12:40:33	0.18
261	2021-06-01 12:40:34	0.17
262	2021-06-01 12:40:35	0.16
263	2021-06-01 12:40:36	0.12
264	2021-06-01 12:40:37	0.13
265	2021-06-01 12:40:38	0.19
266	2021-06-01 12:40:39	0.16
267	2021-06-01 12:40:40	0.14
268	2021-06-01 12:40:41	0.22
269	2021-06-01 12:40:42	0.17
270	2021-06-01 12:40:43	0.11
271	2021-06-01 12:40:44	0.15
272	2021-06-01 12:40:45	0.21
273	2021-06-01 12:40:46	0.15
274	2021-06-01 12:40:47	0.16
275	2021-06-01 12:40:48	0.13
276	2021-06-01 12:40:49	0.16
277	2021-06-01 12:40:50	0.18
278	2021-06-01 12:40:51	0.13
279	2021-06-01 12:40:52	-0.33
280	2021-06-01 12:40:53	4.86
281	2021-06-01 12:40:54	41.46
282	2021-06-01 12:40:55	83.9
283	2021-06-01 12:40:56	81.24
284	2021-06-01 12:40:57	72.6
285	2021-06-01 12:40:58	35.23
286	2021-06-01 12:40:59	-7.08
287	2021-06-01 12:41:00	-3.82
288	2021-06-01 12:41:01	-0.3
289	2021-06-01 12:41:02	0.59
290	2021-06-01 12:41:03	0.65
291	2021-06-01 12:41:04	0.61
292	2021-06-01 12:41:05	0.61
293	2021-06-01 12:41:06	0.52
294	2021-06-01 12:41:07	0.38
295	2021-06-01 12:41:08	0.4
296	2021-06-01 12:41:09	0.3
297	2021-06-01 12:41:10	0.29
298	2021-06-01 12:41:11	0.2
299	2021-06-01 12:41:12	0.13
300	2021-06-01 12:41:13	0.15
301	2021-06-01 12:41:14	0.15
302	2021-06-01 12:41:15	0.17
303	2021-06-01 12:41:16	0.15
304	2021-06-01 12:41:17	0.06
305	2021-06-01 12:41:18	-0.81
306	2021-06-01 12:41:19	38.67
307	2021-06-01 12:41:20	73.5
308	2021-06-01 12:41:21	70.64
309	2021-06-01 12:41:22	68.6
310	2021-06-01 12:41:23	28.36
311	2021-06-01 12:41:24	-6.54
312	2021-06-01 12:41:25	-3.53
313	2021-06-01 12:41:26	-1.58
314	2021-06-01 12:41:27	0.11
315	2021-06-01 12:41:28	0.52
316	2021-06-01 12:41:29	0.58
317	2021-06-01 12:41:30	0.51
318	2021-06-01 12:41:31	0.42
319	2021-06-01 12:41:32	0.39
320	2021-06-01 12:41:33	0.33
321	2021-06-01 12:41:34	0.31
322	2021-06-01 12:41:35	0.29
323	2021-06-01 12:41:36	0.19
324	2021-06-01 12:41:37	0.23
325	2021-06-01 12:41:38	0.14
326	2021-06-01 12:41:39	0.04
327	2021-06-01 12:41:40	0.2
328	2021-06-01 12:41:41	0.12
329	2021-06-01 12:41:42	-0.11
330	2021-06-01 12:41:43	1.64
331	2021-06-01 12:41:44	50.54
332	2021-06-01 12:41:45	64.14
333	2021-06-01 12:41:46	60.02
334	2021-06-01 12:41:47	59.68
335	2021-06-01 12:41:48	35.9
336	2021-06-01 12:41:49	-5.55
337	2021-06-01 12:41:50	-3.81
338	2021-06-01 12:41:51	-0.62
339	2021-06-01 12:41:52	0.29
340	2021-06-01 12:41:53	0.39
341	2021-06-01 12:41:54	0.48
342	2021-06-01 12:41:55	0.39
343	2021-06-01 12:41:56	0.4
344	2021-06-01 12:41:57	0.35
345	2021-06-01 12:41:58	0.32
346	2021-06-01 12:41:59	0.25
347	2021-06-01 12:42:00	0.18
348	2021-06-01 12:42:01	0.13
349	2021-06-01 12:42:02	-0.05
350	2021-06-01 12:42:03	0.02
351	2021-06-01 12:42:04	0.07
352	2021-06-01 12:42:05	0.16
353	2021-06-01 12:42:06	0.23
354	2021-06-01 12:42:07	-0.24
355	2021-06-01 12:42:08	18.44
356	2021-06-01 12:42:09	44.45
357	2021-06-01 12:42:10	66.12
358	2021-06-01 12:42:11	62.14
359	2021-06-01 12:42:12	56.35
360	2021-06-01 12:42:13	14.97
361	2021-06-01 12:42:14	-6.82
362	2021-06-01 12:42:15	-2.5
363	2021-06-01 12:42:16	-0.23
364	2021-06-01 12:42:17	0.38
365	2021-06-01 12:42:18	0.57
366	2021-06-01 12:42:19	0.52
367	2021-06-01 12:42:20	0.49
368	2021-06-01 12:42:21	0.42
369	2021-06-01 12:42:22	0.4
370	2021-06-01 12:42:23	0.33
371	2021-06-01 12:42:24	0.27
372	2021-06-01 12:42:25	0.18
373	2021-06-01 12:42:26	0.1
374	2021-06-01 12:42:27	0.17
375	2021-06-01 12:42:28	0.28
376	2021-06-01 12:42:29	0.28
377	2021-06-01 12:42:30	0.28
378	2021-06-01 12:42:31	0.25
379	2021-06-01 12:42:32	-0.76
380	2021-06-01 12:42:33	14.67
381	2021-06-01 12:42:34	44.55
382	2021-06-01 12:42:35	43.42
383	2021-06-01 12:42:36	41.89
384	2021-06-01 12:42:37	25.81
385	2021-06-01 12:42:38	-4.15
386	2021-06-01 12:42:39	-3.02
387	2021-06-01 12:42:40	-0.57
388	2021-06-01 12:42:41	0.16
389	2021-06-01 12:42:42	0.19
390	2021-06-01 12:42:43	0.33
391	2021-06-01 12:42:45	0.35
392	2021-06-01 12:42:46	0.4
393	2021-06-01 12:42:47	0.36
394	2021-06-01 12:42:48	0.25
395	2021-06-01 12:42:49	0.27
--------------------------------------------------------------
P23C
--------------------------------------------------------------
396	2021-06-01 12:42:49	0.27
397	2021-06-01 12:42:50	0.21
398	2021-06-01 12:42:51	0.15
399	2021-06-01 12:42:53	0.16
400	2021-06-01 12:42:54	0.11
401	2021-06-01 12:42:55	0.18
402	2021-06-01 12:42:56	0.19
403	2021-06-01 12:42:57	0.24
404	2021-06-01 12:42:58	0.31
405	2021-06-01 12:42:59	0.31
406	2021-06-01 12:43:00	0.26
407	2021-06-01 12:43:01	0.23
408	2021-06-01 12:43:02	0.15
409	2021-06-01 12:43:03	0.06
410	2021-06-01 12:43:04	0.08
411	2021-06-01 12:43:05	0.1
412	2021-06-01 12:43:06	0.18
413	2021-06-01 12:43:07	0.23
414	2021-06-01 12:43:08	-0.53
415	2021-06-01 12:43:09	12.39
416	2021-06-01 12:43:10	27.58
417	2021-06-01 12:43:11	25.58
418	2021-06-01 12:43:12	25.06
419	2021-06-01 12:43:13	11.82
420	2021-06-01 12:43:14	0.04
421	2021-06-01 12:43:15	-2.71
422	2021-06-01 12:43:16	-0.58
423	2021-06-01 12:43:17	0.12
424	2021-06-01 12:43:18	0.28
425	2021-06-01 12:43:19	0.29
426	2021-06-01 12:43:20	0.27
427	2021-06-01 12:43:21	0.32
428	2021-06-01 12:43:22	0.27
429	2021-06-01 12:43:23	0.33
430	2021-06-01 12:43:24	0.34
431	2021-06-01 12:43:25	0.24
432	2021-06-01 12:43:26	0.35
433	2021-06-01 12:43:27	0.28
434	2021-06-01 12:43:28	0.24
435	2021-06-01 12:43:29	0.21
436	2021-06-01 12:43:30	0.05
437	2021-06-01 12:43:31	-0.03
438	2021-06-01 12:43:32	0.03
439	2021-06-01 12:43:33	-0.38
440	2021-06-01 12:43:34	10.88
441	2021-06-01 12:43:35	41.83
442	2021-06-01 12:43:36	45.1
443	2021-06-01 12:43:37	42.66
444	2021-06-01 12:43:38	40.45
445	2021-06-01 12:43:39	11.29
446	2021-06-01 12:43:40	-4.41
447	2021-06-01 12:43:41	-1.83
448	2021-06-01 12:43:42	-0.05
449	2021-06-01 12:43:43	0.31
450	2021-06-01 12:43:44	0.33
451	2021-06-01 12:43:45	0.46
452	2021-06-01 12:43:46	0.39
453	2021-06-01 12:43:47	0.31
454	2021-06-01 12:43:48	0.35
455	2021-06-01 12:43:49	0.18
456	2021-06-01 12:43:50	0.14
457	2021-06-01 12:43:51	0.17
458	2021-06-01 12:43:52	0.2
459	2021-06-01 12:43:53	0.15
460	2021-06-01 12:43:54	0.19
461	2021-06-01 12:43:55	0.2
462	2021-06-01 12:43:56	0.23
463	2021-06-01 12:43:57	-0.36
464	2021-06-01 12:43:58	0.18
465	2021-06-01 12:43:59	28.65
466	2021-06-01 12:44:00	46.15
467	2021-06-01 12:44:01	43.69
468	2021-06-01 12:44:02	42.1
469	2021-06-01 12:44:03	13.26
470	2021-06-01 12:44:04	-4.3
471	2021-06-01 12:44:05	-1.7
472	2021-06-01 12:44:06	0.07
473	2021-06-01 12:44:07	0.5
474	2021-06-01 12:44:08	0.65
475	2021-06-01 12:44:09	0.6
476	2021-06-01 12:44:10	0.56
477	2021-06-01 12:44:11	0.48
478	2021-06-01 12:44:12	0.35
479	2021-06-01 12:44:13	0.39
480	2021-06-01 12:44:14	0.25
481	2021-06-01 12:44:15	0.21
482	2021-06-01 12:44:16	0.21
483	2021-06-01 12:44:17	0.16
484	2021-06-01 12:44:18	0.24
485	2021-06-01 12:44:19	0.27
486	2021-06-01 12:44:20	0.23
487	2021-06-01 12:44:21	0.19
488	2021-06-01 12:44:22	0.1
489	2021-06-01 12:44:23	-0.02
490	2021-06-01 12:44:24	-0.61
491	2021-06-01 12:44:25	13.59
492	2021-06-01 12:44:26	37.28
493	2021-06-01 12:44:27	34.61
494	2021-06-01 12:44:28	33.53
495	2021-06-01 12:44:29	18.94
496	2021-06-01 12:44:30	-4.72
497	2021-06-01 12:44:31	-2
498	2021-06-01 12:44:32	-0.2
499	2021-06-01 12:44:33	0.19
500	2021-06-01 12:44:34	0.25
501	2021-06-01 12:44:35	0.23
502	2021-06-01 12:44:36	0.28
503	2021-06-01 12:44:37	0.32
504	2021-06-01 12:44:38	0.36
505	2021-06-01 12:44:39	0.4
506	2021-06-01 12:44:40	0.3
507	2021-06-01 12:44:41	0.24
508	2021-06-01 12:44:42	0.3
509	2021-06-01 12:44:43	0.19
510	2021-06-01 12:44:44	0.06
511	2021-06-01 12:44:45	0.09
512	2021-06-01 12:44:46	0.08
513	2021-06-01 12:44:47	0.14
514	2021-06-01 12:44:48	0.25
515	2021-06-01 12:44:49	0.26
516	2021-06-01 12:44:50	0.27
517	2021-06-01 12:44:51	0.23
518	2021-06-01 12:44:52	-0.27
519	2021-06-01 12:44:53	9.3
520	2021-06-01 12:44:54	37.67
521	2021-06-01 12:44:55	37.21
522	2021-06-01 12:44:56	35.39
523	2021-06-01 12:44:57	25.22
524	2021-06-01 12:44:58	-3.23
525	2021-06-01 12:44:59	-2.79
526	2021-06-01 12:45:00	-0.46
527	2021-06-01 12:45:01	0.15
528	2021-06-01 12:45:02	0.29
529	2021-06-01 12:45:03	0.32
530	2021-06-01 12:45:04	0.28
531	2021-06-01 12:45:05	0.24
532	2021-06-01 12:45:06	0.17
533	2021-06-01 12:45:07	0.2
534	2021-06-01 12:45:08	0.27
535	2021-06-01 12:45:09	0.31
--------------------------------------------------------------
F23C
--------------------------------------------------------------
536	2021-06-01 12:45:10	0.28
537	2021-06-01 12:45:11	0.22
538	2021-06-01 12:45:12	0.15
539	2021-06-01 12:45:14	0.09
540	2021-06-01 12:45:14	0.09
541	2021-06-01 12:45:16	0.1
542	2021-06-01 12:45:17	0.14
543	2021-06-01 12:45:18	0.16
544	2021-06-01 12:45:19	0.12
545	2021-06-01 12:45:20	0.18
546	2021-06-01 12:45:21	0.2
547	2021-06-01 12:45:22	0.24
548	2021-06-01 12:45:23	0.24
549	2021-06-01 12:45:24	0.19
550	2021-06-01 12:45:25	0.24
551	2021-06-01 12:45:26	0.2
552	2021-06-01 12:45:27	0.21
553	2021-06-01 12:45:28	0.21
554	2021-06-01 12:45:29	0.12
555	2021-06-01 12:45:30	0.19
556	2021-06-01 12:45:31	0.2
557	2021-06-01 12:45:32	0.17
558	2021-06-01 12:45:33	0.24
559	2021-06-01 12:45:34	0.23
560	2021-06-01 12:45:35	0.25
561	2021-06-01 12:45:36	0.3
562	2021-06-01 12:45:37	0.27
563	2021-06-01 12:45:38	0.16
564	2021-06-01 12:45:39	0.18
565	2021-06-01 12:45:40	0.2
566	2021-06-01 12:45:41	0.22
567	2021-06-01 12:45:42	0.28
568	2021-06-01 12:45:43	0.19
569	2021-06-01 12:45:44	0.13
570	2021-06-01 12:45:45	0.2
571	2021-06-01 12:45:46	0.19
572	2021-06-01 12:45:47	0.22
573	2021-06-01 12:45:48	0.29
574	2021-06-01 12:45:49	0.16
575	2021-06-01 12:45:50	0.19
576	2021-06-01 12:45:51	0.23
577	2021-06-01 12:45:52	0.13
578	2021-06-01 12:45:53	0.25
579	2021-06-01 12:45:54	0.18
580	2021-06-01 12:45:55	0.12
581	2021-06-01 12:45:56	0.24
582	2021-06-01 12:45:57	0.16
583	2021-06-01 12:45:58	0.15
584	2021-06-01 12:45:59	0.18
585	2021-06-01 12:46:00	0.14
586	2021-06-01 12:46:01	0.17
587	2021-06-01 12:46:02	0.2
588	2021-06-01 12:46:03	0.2
589	2021-06-01 12:46:04	0.18
590	2021-06-01 12:46:05	0.16
591	2021-06-01 12:46:06	0.09
592	2021-06-01 12:46:07	0.12
593	2021-06-01 12:46:08	0.12
594	2021-06-01 12:46:09	0.05
595	2021-06-01 12:46:10	0.06
596	2021-06-01 12:46:11	0.09
597	2021-06-01 12:46:12	0.13
598	2021-06-01 12:46:13	0.06
599	2021-06-01 12:46:14	0.13
600	2021-06-01 12:46:15	0.13
601	2021-06-01 12:46:16	0.11
602	2021-06-01 12:46:17	0.26
603	2021-06-01 12:46:18	0.29
604	2021-06-01 12:46:19	0.19
605	2021-06-01 12:46:20	0.16
606	2021-06-01 12:46:21	0.13
607	2021-06-01 12:46:22	0.06
608	2021-06-01 12:46:23	0.11
609	2021-06-01 12:46:24	0.1
610	2021-06-01 12:46:25	0.03
611	2021-06-01 12:46:26	0.03
612	2021-06-01 12:46:27	0.08
613	2021-06-01 12:46:28	0.17
614	2021-06-01 12:46:29	0.22
615	2021-06-01 12:46:30	0.19
616	2021-06-01 12:46:31	0.15
617	2021-06-01 12:46:32	0.18
618	2021-06-01 12:46:33	0.14
619	2021-06-01 12:46:34	0.19
620	2021-06-01 12:46:35	0.2
621	2021-06-01 12:46:36	0.17
622	2021-06-01 12:46:37	0.1
623	2021-06-01 12:46:38	0.16
624	2021-06-01 12:46:39	0.21
625	2021-06-01 12:46:40	0.19
626	2021-06-01 12:46:41	0.27
627	2021-06-01 12:46:42	0.21
628	2021-06-01 12:46:43	0.21
629	2021-06-01 12:46:44	0.21
630	2021-06-01 12:46:45	0.26
631	2021-06-01 12:46:46	0.27
632	2021-06-01 12:46:47	0.24
633	2021-06-01 12:46:48	0.18
634	2021-06-01 12:46:49	0.12
635	2021-06-01 12:46:50	0.08
636	2021-06-01 12:46:51	0.09
637	2021-06-01 12:46:52	0.16
638	2021-06-01 12:46:53	0.22
639	2021-06-01 12:46:54	0.21
640	2021-06-01 12:46:55	0.25
641	2021-06-01 12:46:56	0.16
642	2021-06-01 12:46:57	0.14
643	2021-06-01 12:46:58	0.17
644	2021-06-01 12:46:59	0.11
645	2021-06-01 12:47:00	0.21
646	2021-06-01 12:47:01	0.21
647	2021-06-01 12:47:02	0.21
648	2021-06-01 12:47:03	0.27
649	2021-06-01 12:47:04	0.19
650	2021-06-01 12:47:05	0.2
651	2021-06-01 12:47:06	0.1
652	2021-06-01 12:47:07	0.18
653	2021-06-01 12:47:08	0.2
654	2021-06-01 12:47:09	0.23
655	2021-06-01 12:47:10	0.3
656	2021-06-01 12:47:11	0.18
657	2021-06-01 12:47:12	0.16
658	2021-06-01 12:47:13	0.13
659	2021-06-01 12:47:14	0.06
660	2021-06-01 12:47:15	0.11
661	2021-06-01 12:47:16	0.02
662	2021-06-01 12:47:17	0.05
663	2021-06-01 12:47:18	0.12
664	2021-06-01 12:47:19	0.21
665	2021-06-01 12:47:20	0.26
666	2021-06-01 12:47:21	0.24
667	2021-06-01 12:47:22	0.2
668	2021-06-01 12:47:23	0.11
669	2021-06-01 12:47:24	0.18
670	2021-06-01 12:47:25	0.15
671	2021-06-01 12:47:26	0.24
672	2021-06-01 12:47:27	0.24
673	2021-06-01 12:47:28	0.15
674	2021-06-01 12:47:29	0.14
675	2021-06-01 12:47:30	0.16
676	2021-06-01 12:47:31	0.14
677	2021-06-01 12:47:32	0.19
678	2021-06-01 12:47:33	0.26
679	2021-06-01 12:47:34	0.2
680	2021-06-01 12:47:35	0.17
681	2021-06-01 12:47:36	0.21
682	2021-06-01 12:47:37	0.16
683	2021-06-01 12:47:38	0.12
684	2021-06-01 12:47:39	0.14
685	2021-06-01 12:47:40	0.1
686	2021-06-01 12:47:41	0.17
687	2021-06-01 12:47:42	0.24
688	2021-06-01 12:47:43	0.19
689	2021-06-01 12:47:44	0.17
690	2021-06-01 12:47:45	0.13
691	2021-06-01 12:47:46	0.21
692	2021-06-01 12:47:47	0.23
693	2021-06-01 12:47:48	0.32
694	2021-06-01 12:47:49	0.34
695	2021-06-01 12:47:50	0.16
696	2021-06-01 12:47:51	0.1
697	2021-06-01 12:47:52	0.15
698	2021-06-01 12:47:53	0.1
699	2021-06-01 12:47:54	0.18
700	2021-06-01 12:47:55	0.25
701	2021-06-01 12:47:56	0.16
702	2021-06-01 12:47:57	0.19
703	2021-06-01 12:47:58	0.11
704	2021-06-01 12:47:59	0.05
705	2021-06-01 12:48:00	0.15
706	2021-06-01 12:48:01	0.22
707	2021-06-01 12:48:02	0.24
708	2021-06-01 12:48:03	0.35
709	2021-06-01 12:48:04	0.25
710	2021-06-01 12:48:05	0.16
711	2021-06-01 12:48:06	0.19
712	2021-06-01 12:48:08	0.12
713	2021-06-01 12:48:09	0.12
714	2021-06-01 12:48:10	0.08
715	2021-06-01 12:48:11	0.09
716	2021-06-01 12:48:12	0.12
717	2021-06-01 12:48:13	0.13
718	2021-06-01 12:48:14	0.19
719	2021-06-01 12:48:15	0.14
720	2021-06-01 12:48:16	0.15
721	2021-06-01 12:48:17	0.18
722	2021-06-01 12:48:18	0.2
723	2021-06-01 12:48:19	0.18
